Ngày đăng,Năm SX,Xuất xứ,Địa điểm,Kiểu dáng,Số km đã đi,Hộp số,Tình trạng,Nhiên liệu,Giá
2025-10-03,2019,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Hatchback,30000,Tự động,Đã sử dụng,Xăng,318000000
2025-10-03,2010,Việt Nam,"Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",Minivan (MPV),30000,Tự động,Đã sử dụng,Xăng,260000000
2025-10-03,2016,Việt Nam,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Sedan,35000,Tự động,Đã sử dụng,Xăng,475000000
2025-10-03,2021,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,30000,Tự động,Đã sử dụng,Xăng,465000000
2025-10-03,2010,Hàn Quốc,"Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội",SUV / Cross over,100000,Tự động,Đã sử dụng,Dầu,380000000
2025-10-03,2023,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,54000,Tự động,Đã sử dụng,Xăng,890000000
2025-10-03,2023,Thái Lan,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,29000,Tự động,Đã sử dụng,Dầu,1195000000
2025-10-03,2022,Nhật Bản,"Phường Quang Trung, Quận Hà Đông, Hà Nội",Unknown,40000,Tự động,Đã sử dụng,Xăng,2999000000
2025-10-03,2024,Việt Nam,"Phường Quang Trung, Quận Hà Đông, Hà Nội",SUV / Cross over,28000,Tự động,Đã sử dụng,Xăng,998000000
2025-10-03,2016,Đức,"Phường Quang Trung, Quận Hà Đông, Hà Nội",Unknown,120000,Tự động,Đã sử dụng,Xăng,448000000
2025-10-03,2013,Việt Nam,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Sedan,130000,Tự động,Đã sử dụng,Xăng,295000000
2025-10-03,2020,Đang cập nhật,"Phường Quang Trung, Quận Hà Đông, Hà Nội",Unknown,66000,Tự động,Đã sử dụng,Xăng,2150000000
2025-10-03,2021,Nhật Bản,"Phường Quang Trung, Quận Hà Đông, Hà Nội",SUV / Cross over,60000,Tự động,Đã sử dụng,Xăng,2599000000
2025-10-03,2025,Việt Nam,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Hatchback,400,Tự động,Đã sử dụng,Điện,279000000
2025-10-03,2021,Việt Nam,"Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,71000,Tự động,Đã sử dụng,Dầu,693000000
2025-10-03,2019,Việt Nam,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Minivan (MPV),83000,Số sàn,Đã sử dụng,Xăng,439000000
2025-10-03,2009,Việt Nam,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,150000,Tự động,Đã sử dụng,Xăng,168000000
2025-10-03,2011,Việt Nam,"Xã Dân Hòa, Huyện Thanh Oai, Hà Nội",Hatchback,2480,Tự động,Đã sử dụng,Xăng,70000000
2025-10-03,2005,Đang cập nhật,"Xã Dân Hòa, Huyện Thanh Oai, Hà Nội",Hatchback,210000,Số sàn,Đã sử dụng,Xăng,38000000
2025-10-03,2018,Việt Nam,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",SUV / Cross over,72000,Bán tự động,Đã sử dụng,Xăng,400000000
2025-10-03,2019,Thái Lan,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Hatchback,50000,Tự động,Đã sử dụng,Xăng,479000000
2025-10-03,2019,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,60000,Tự động,Đã sử dụng,Xăng,638000000
2025-10-03,2019,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,70000,Tự động,Đã sử dụng,Dầu,799000000
2025-10-03,2022,Việt Nam,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Pick-up (bán tải),58000,Tự động,Đã sử dụng,Dầu,535000000
2025-10-03,2020,Thái Lan,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Hatchback,18000,Tự động,Đã sử dụng,Xăng,415000000
2025-10-03,2022,Việt Nam,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,92000,Tự động,Đã sử dụng,Xăng,848000000
2025-10-03,2023,Việt Nam,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Minivan (MPV),5000,Số sàn,Đã sử dụng,Xăng,460000000
2025-10-03,2020,Việt Nam,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",SUV / Cross over,61000,Tự động,Đã sử dụng,Xăng,625000000
2025-10-03,2017,Việt Nam,"Phường Định Công, Quận Hoàng Mai, Hà Nội",Sedan,70000,Tự động,Đã sử dụng,Xăng,325000000
2025-10-03,2015,Ấn Độ,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Hatchback,90000,Tự động,Đã sử dụng,Xăng,220000000
2025-10-03,2022,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Sedan,45000,Tự động,Đã sử dụng,Xăng,586000000
2025-10-03,2015,Việt Nam,"Xã Bích Hòa, Huyện Thanh Oai, Hà Nội",Sedan,16,Tự động,Đã sử dụng,Xăng,335000000
2025-10-03,2017,Việt Nam,"Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",SUV / Cross over,86000,Tự động,Đã sử dụng,Xăng,545000000
2025-10-03,2015,Mỹ,"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,59000,Tự động,Đã sử dụng,Xăng,1280000000
2025-10-03,2020,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,52000,Tự động,Đã sử dụng,Xăng,320000000
2025-10-03,2025,Thái Lan,", Phường Láng Hạ, Quận Đống Đa, Hà Nội",Sedan,0,Tự động,Mới,Xăng,340000000
2025-10-03,2015,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Sedan,82000,Tự động,Đã sử dụng,Xăng,365000000
2025-10-03,2014,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,80000,Tự động,Đã sử dụng,Xăng,295000000
2025-10-03,2016,Đang cập nhật,"Ngõ 254 Minh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",Hatchback,199000,Số sàn,Đã sử dụng,Xăng,118000000
2025-10-03,2022,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,48000,Tự động,Đã sử dụng,Xăng,860000000
2025-10-03,2007,Hàn Quốc,"Xã Vân Canh, Huyện Hoài Đức, Hà Nội",Hatchback,140000,Tự động,Đã sử dụng,Xăng,115000000
2025-10-03,2012,Việt Nam,"Xã Tân Minh, Huyện Sóc Sơn, Hà Nội",Sedan,140000,Tự động,Đã sử dụng,Xăng,245000000
2025-10-03,2024,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,22000,Tự động,Đã sử dụng,Dầu,1450000000
2025-10-03,2007,Việt Nam,"Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",Minivan (MPV),3,Số sàn,Đã sử dụng,Xăng,115000000
2025-10-03,2017,Việt Nam,"Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",Sedan,89000,Tự động,Đã sử dụng,Xăng,298000000
2025-10-03,2024,Đức,"Phường Phú Thượng, Quận Tây Hồ, Hà Nội",SUV / Cross over,20000,Tự động,Đã sử dụng,Xăng,24000000
2025-10-03,2013,Việt Nam,"Phường Xuân La, Quận Tây Hồ, Hà Nội",SUV / Cross over,6789,Tự động,Đã sử dụng,Xăng,270000000
2025-10-03,2021,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Sedan,60000,Tự động,Đã sử dụng,Xăng,380000000
2025-10-03,2021,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,42000,Tự động,Đã sử dụng,Xăng,345000000
2025-10-03,2019,Việt Nam,"Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội",Sedan,80000,Tự động,Đã sử dụng,Xăng,360000000
2025-10-03,2020,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Sedan,76000,Tự động,Đã sử dụng,Xăng,300000000
2025-10-03,2021,Nước khác,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Minivan (MPV),60000,Tự động,Đã sử dụng,Xăng,460000000
2025-10-03,2013,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Sedan,96000,Tự động,Đã sử dụng,Xăng,272000000
2025-10-03,2025,Việt Nam,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,20000,Tự động,Đã sử dụng,Điện,470000000
2025-10-03,2006,Hàn Quốc,"Xã Xuân Canh, Huyện Đông Anh, Hà Nội",Unknown,230000,Tự động,Đã sử dụng,Xăng,76000000
2025-10-03,2022,Việt Nam,"Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội",Sedan,30000,Tự động,Đã sử dụng,Xăng,518000000
2025-10-03,2023,Đang cập nhật,"Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",SUV / Cross over,34200,Tự động,Đã sử dụng,Điện,860000000
2025-10-03,2025,Việt Nam,"TTTM Vincom Ocean Park, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Hatchback,0,Tự động,Mới,Điện,475000000
2025-10-03,2023,Việt Nam,"TTTM Vincom Ocean Park, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",SUV / Cross over,58280,Tự động,Đã sử dụng,Điện,680000000
2025-10-03,2022,Việt Nam,"Đường Hà Huy Tập, Thị trấn Yên Viên, Huyện Gia Lâm, Hà Nội",SUV / Cross over,53400,Tự động,Đã sử dụng,Điện,650000000
2025-10-03,2022,Việt Nam,"Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",SUV / Cross over,33810,Tự động,Đã sử dụng,Xăng,750000000
2025-10-03,2023,Việt Nam,"Phường Kim Mã, Quận Ba Đình, Hà Nội",SUV / Cross over,21234,Tự động,Đã sử dụng,Điện,740000000
2025-10-03,2024,Đang cập nhật,"Phường Mai Động, Quận Hoàng Mai, Hà Nội",SUV / Cross over,38380,Tự động,Đã sử dụng,Điện,780000000
2025-10-03,2025,Việt Nam,"Đường Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",SUV / Cross over,0,Tự động,Mới,Điện,650000000
2025-10-03,2025,Việt Nam,"TTTM Vincom Ocean Park, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",SUV / Cross over,0,Tự động,Mới,Điện,705000000
2025-10-03,2023,Đang cập nhật,"Đường Ninh Hiệp, Xã Ninh Hiệp, Huyện Gia Lâm, Hà Nội",SUV / Cross over,45175,Tự động,Đã sử dụng,Điện,700000000
2025-10-03,2004,Việt Nam,"Phường Long Biên, Quận Long Biên, Hà Nội",SUV / Cross over,284544,Số sàn,Đã sử dụng,Xăng,105000000
2025-10-03,2015,Việt Nam,"Phường Long Biên, Quận Long Biên, Hà Nội",Minivan (MPV),310181,Số sàn,Đã sử dụng,Xăng,285000000
2025-10-02,2025,Việt Nam,"TTTM Vincom Ocean Park, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",Hatchback,0,Tự động,Mới,Điện,281000000
2025-10-02,2022,Nước khác,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Minivan (MPV),59000,Tự động,Đã sử dụng,Xăng,460000000
2025-10-02,2025,Việt Nam,"Đường Bát Tràng, Xã Bát Tràng, Huyện Gia Lâm, Hà Nội",SUV / Cross over,0,Tự động,Mới,Điện,768000000
2025-10-02,2022,Việt Nam,"Phường Kim Giang, Quận Thanh Xuân, Hà Nội",SUV / Cross over,59000,Tự động,Đã sử dụng,Xăng,665000000
2025-10-02,2025,Việt Nam,"TTTM Vincom Ocean Park, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",SUV / Cross over,0,Tự động,Mới,Điện,719040000
2025-10-02,2023,Việt Nam,"Phường Kim Mã, Quận Ba Đình, Hà Nội",SUV / Cross over,10480,Tự động,Đã sử dụng,Điện,840000000
2025-10-02,2018,Thái Lan,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Pick-up (bán tải),130000,Tự động,Đã sử dụng,Dầu,356000000
2025-10-02,2024,Việt Nam,"Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Sedan,13000,Tự động,Đã sử dụng,Xăng,505000000
2025-10-02,2018,Thái Lan,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,105000,Số sàn,Đã sử dụng,Dầu,415000000
2025-10-02,2011,Đang cập nhật,"Xã Thạch Xá, Huyện Thạch Thất, Hà Nội",SUV / Cross over,90000,Số sàn,Đã sử dụng,Xăng,880000000
2025-10-02,2022,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,57000,Tự động,Đã sử dụng,Điện,785000000
2025-10-02,2019,Đang cập nhật,"Xã Thạch Xá, Huyện Thạch Thất, Hà Nội",SUV / Cross over,58001,Tự động,Đã sử dụng,Xăng,589000000
2025-10-02,2023,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,25000,Tự động,Đã sử dụng,Điện,785000000
2025-10-02,2020,Việt Nam,"Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội",Sedan,140000,Số sàn,Đã sử dụng,Xăng,295000000
2025-10-02,2019,Đang cập nhật,"Xã Thạch Hoà, Huyện Thạch Thất, Hà Nội",SUV / Cross over,59000,Tự động,Đã sử dụng,Xăng,655000000
2025-10-02,2017,Đang cập nhật,"Xã Thạch Xá, Huyện Thạch Thất, Hà Nội",Sedan,90000,Tự động,Đã sử dụng,Xăng,420000000
2025-10-02,2014,Thái Lan,"Phường Khương Mai, Quận Thanh Xuân, Hà Nội",SUV / Cross over,120000,Tự động,Đã sử dụng,Xăng,410000000
2025-10-02,2022,Việt Nam,"Xã Tân Triều, Huyện Thanh Trì, Hà Nội",Unknown,58000,Tự động,Đã sử dụng,Xăng,423000000
2025-10-02,2022,Nước khác,"Phường Phú Lương, Quận Hà Đông, Hà Nội",Minivan (MPV),3800,Tự động,Đã sử dụng,Xăng,555000000
2025-10-02,2024,Việt Nam,"Đường Ngô Quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội",SUV / Cross over,2,Tự động,Đã sử dụng,Xăng,815000000
2025-10-02,2019,Đang cập nhật,"Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Pick-up (bán tải),120000,Tự động,Đã sử dụng,Dầu,6200000
2025-10-02,2023,Việt Nam,"Xã Châu Can, Huyện Phú Xuyên, Hà Nội",SUV / Cross over,78000,Tự động,Đã sử dụng,Xăng,530000000
2025-10-02,2009,Việt Nam,"Phường Định Công, Quận Hoàng Mai, Hà Nội",Unknown,20,Số sàn,Đã sử dụng,Dầu,309000000
2025-10-02,2016,Đức,"Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Sedan,70000,Tự động,Đã sử dụng,Xăng,1190000000
2025-10-02,2023,Việt Nam,"Phường Quang Trung, Quận Hà Đông, Hà Nội",Pick-up (bán tải),48000,Tự động,Đã sử dụng,Dầu,638000000
2025-10-02,2018,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Hatchback,82000,Số sàn,Đã sử dụng,Xăng,215000000
2025-10-02,2021,Đang cập nhật,"Phường Nhật Tân, Quận Tây Hồ, Hà Nội",Pick-up (bán tải),8000,Tự động,Đã sử dụng,Dầu,505000000
2025-10-02,2019,Đang cập nhật,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Hatchback,70000,Tự động,Đã sử dụng,Xăng,295000000
2025-10-02,2010,Việt Nam,"Xã Thạch Hoà, Huyện Thạch Thất, Hà Nội",Sedan,21,Số sàn,Đã sử dụng,Xăng,138000000
2025-10-02,2018,Nhật Bản,"Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",Unknown,190000,Số sàn,Đã sử dụng,Dầu,495000000
2025-10-02,2023,Việt Nam,"79 Nguyễn Văn Cừ, Phường Long Biên, Quận Long Biên, Hà Nội",SUV / Cross over,42000,Tự động,Đã sử dụng,Điện,810000000
2025-10-02,2013,Việt Nam,"Phường Xuân La, Quận Tây Hồ, Hà Nội",Unknown,123456,Tự động,Đã sử dụng,Xăng,232000000
2025-10-02,2021,Việt Nam,"Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",SUV / Cross over,70000,Tự động,Đã sử dụng,Xăng,680000000
2025-10-02,2009,Hàn Quốc,"Xã Đỗ Động, Huyện Thanh Oai, Hà Nội",Hatchback,46234,Số sàn,Đã sử dụng,Xăng,95000000
2025-10-02,2021,Việt Nam,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Sedan,30000,Tự động,Đã sử dụng,Xăng,820000000
2025-10-02,2012,Nước khác,"Phường Phúc Xá, Quận Ba Đình, Hà Nội",Unknown,110000,Tự động,Đã sử dụng,Xăng,485000000
2025-10-02,2016,Việt Nam,"Phường Phúc Lợi, Quận Long Biên, Hà Nội",Sedan,43000,Tự động,Đã sử dụng,Xăng,315000000
2025-10-02,2015,Việt Nam,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",SUV / Cross over,130000,Tự động,Đã sử dụng,Xăng,490000000
2025-10-02,2014,Hàn Quốc,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",SUV / Cross over,190000,Số sàn,Đã sử dụng,Xăng,425000000
2025-10-02,2011,Thái Lan,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Pick-up (bán tải),200000,Số sàn,Đã sử dụng,Dầu,230000000
2025-10-02,2004,Việt Nam,"Đường Máng Nổi Vĩnh Quỳnh Thanh Trì, Xã Vĩnh Quỳnh, Huyện Thanh Trì, Hà Nội",Sedan,34000,Số sàn,Đã sử dụng,Xăng,85000000
2025-10-02,2012,Mỹ,"Xã Phương Đình, Huyện Đan Phượng, Hà Nội",Van,12000,Số sàn,Đã sử dụng,Xăng,50000000
2025-10-02,2012,Hàn Quốc,"Xã Văn Khê, Huyện Mê Linh, Hà Nội",Hatchback,120000,Số sàn,Đã sử dụng,Xăng,105000000
2025-10-02,2010,Đang cập nhật,"Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội",Unknown,114,Tự động,Đã sử dụng,Xăng,490000000
2025-10-02,2021,Thái Lan,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,44621,Tự động,Đã sử dụng,Dầu,980000000
2025-10-02,2022,Việt Nam,"Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",SUV / Cross over,40000,Tự động,Đã sử dụng,Xăng,305000000
2025-10-02,2020,Thái Lan,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Sedan,38001,Tự động,Đã sử dụng,Xăng,359000000
2025-10-02,2015,Việt Nam,"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Hatchback,130000,Số sàn,Đã sử dụng,Xăng,135000000
2025-10-02,2020,Mỹ,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Pick-up (bán tải),10000,Tự động,Đã sử dụng,Dầu,900000000
2025-10-02,2022,Nước khác,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Minivan (MPV),27000,Tự động,Đã sử dụng,Xăng,551000000
2025-10-02,2015,Việt Nam,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,80000,Tự động,Đã sử dụng,Xăng,465000000
2025-10-02,2020,Thái Lan,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Pick-up (bán tải),70000,Tự động,Đã sử dụng,Dầu,495000000
2025-10-02,2022,Việt Nam,"Phố An Thượng, Xã An Thượng, Huyện Hoài Đức, Hà Nội",Sedan,74000,Tự động,Đã sử dụng,Xăng,550000000
2025-10-02,2008,Việt Nam,"Số 5 ngõ 1/46 Bùi Xuơng Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Sedan,20000,Tự động,Đã sử dụng,Xăng,186000000
2025-10-02,2016,Nhật Bản,"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,89000,Tự động,Đã sử dụng,Xăng,2880000000
2025-10-02,2016,Đang cập nhật,"Phường Quang Trung, Quận Đống Đa, Hà Nội",SUV / Cross over,110000,Tự động,Đã sử dụng,Xăng,525000000
2025-10-02,2025,Nước khác,"Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Xăng,565000000
2025-10-02,2022,Việt Nam,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Hatchback,58000,Tự động,Đã sử dụng,Xăng,282000000
2025-10-02,2022,Việt Nam,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Sedan,8000,Tự động,Đã sử dụng,Xăng,415000000
2025-10-02,2008,Đang cập nhật,"Xã Ninh Hiệp, Huyện Gia Lâm, Hà Nội",Unknown,20000,Số sàn,Đã sử dụng,Xăng,38000000
2025-10-02,2011,Thái Lan,"Xã Thái Hòa, Huyện Ba Vì, Hà Nội",Pick-up (bán tải),200000,Số sàn,Đã sử dụng,Dầu,215000000
2025-10-02,2009,Việt Nam,"Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",Minivan (MPV),11000,Số sàn,Đã sử dụng,Xăng,188000000
2025-10-02,2021,Nước khác,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Minivan (MPV),71000,Tự động,Đã sử dụng,Xăng,452000000
2025-10-02,2019,Nước khác,"THU MUA Ô TÔ HƯ CŨ, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",Sedan,90000,Số sàn,Đã sử dụng,Xăng,168000000
2025-10-02,2009,Việt Nam,"Xã Đông Hội, Huyện Đông Anh, Hà Nội",Unknown,120000,Tự động,Đã sử dụng,Xăng,192000000
2025-10-01,2017,Thái Lan,"Thị trấn Sóc Sơn, Huyện Sóc Sơn, Hà Nội",Pick-up (bán tải),105000,Tự động,Đã sử dụng,Dầu,545000000
2025-10-01,2023,Thái Lan,"Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội",Sedan,45000,Số sàn,Đã sử dụng,Xăng,280000000
2025-10-01,2016,Mỹ,"Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",Hatchback,16,Số sàn,Đã sử dụng,Xăng,123456789
